firm_id,name,owner_name,owner_age_estimate,address,city,state,zip_code,metro,phone,email,website,subindustry,naics_code,revenue_estimate,employee_count,years_established,yelp_rating,yelp_review_count,google_rating,google_review_count,succession_risk_score,wealth_index,formation_rate,estimated_ebitda,estimated_multiple,deal_score
firm_0443,Heritage Advisory Services,Joseph Anderson,63,9343 Elm Dr,Orlando,FL,32808,Orlando,(966) 593-6175,info@heritageadvisor.com,www.heritageadvisor.com,Payroll Services,541214,5776862,19,10,3.9,86,3.6,62,47,68,11.6,1864374,3.4495892746543957,78.32
firm_0008,Summit Audit Services,Richard Baker,59,8290 Oak St,Cambridge,MA,02139,Boston,(555) 287-1009,info@summitauditservtax.com,www.summitauditservtax.com,Forensic Accounting,541211,4539028,14,7,4.4,72,4.6,111,23,89,14.2,870254,3.8967642975997583,78.28999999999999
firm_0356,Regional Accounting,Sandra Davis,38,5548 Second St,Aventura,FL,33158,Miami,(878) 700-2083,info@regionalaccountcpa.com,www.regionalaccountcpa.com,Payroll Services,541214,4028696,20,13,3.4,75,3.3,90,17,89,14.1,975697,3.708061279309636,78.22
firm_0357,Precision Company,Michael White,42,9174 Business Dr,Aventura,FL,33158,Miami,(212) 259-6524,info@precisioncompan.com,,CPA Firms,541211,9374987,30,27,4.6,20,4.4,19,48,89,14.1,1478237,3.099917102822456,78.22
firm_0093,Ashley Mitchell Accounting,Kimberly Torres,60,5683 Commerce Ave,Cambridge,MA,02142,Boston,(335) 499-1079,info@ashleymitchellacpa.com,,Estate Planning,541211,4566850,25,12,3.7,6,3.9,4,70,88,17.2,888855,4.321611945363916,78.2
firm_0177,Precision Professional Corporation,Anthony Sanchez,74,1955 Park Ave,Worcester,MA,01608,Worcester,(530) 439-3592,info@precisionprofes.com,www.precisionprofes.com,Estate Planning,541211,1398020,10,32,3.2,7,3.1,10,85,65,9.2,411292,4.041912553149174,78.19
firm_0551,Downtown Company,Frank Williams,53,4946 Elm Blvd,Jacksonville,FL,32223,Jacksonville,(482) 480-3887,info@downtowncompanycpa.com,,Estate Planning,541211,1553692,7,29,4.4,20,4.1,33,43,77,12.3,348519,3.6053176034976033,78.16
firm_0556,Joseph Gonzalez Tax Services,James Thompson,45,6976 Oak Blvd,Jacksonville,FL,32223,Jacksonville,(862) 431-4341,info@josephgonzalezt.com,www.josephgonzalezt.com,Tax Preparation,541213,1054201,6,34,3.5,96,3.4,64,27,77,12.3,281758,2.92873378880946,78.16
firm_0260,Frank Wilson CPA,Lisa King,63,2331 Commerce Dr,Coconut Grove,FL,33133,Miami,(570) 596-2620,info@frankwilsoncpacpa.com,www.frankwilsoncpacpa.com,Forensic Accounting,541211,4440042,21,9,4.6,112,4.6,186,28,88,14.2,868404,4.221921367520965,78.14
firm_0262,Susan Jackson CPAs,Angela Campbell,50,4791 Commerce Ave,Coconut Grove,FL,33133,Miami,(601) 287-4309,info@susanjacksoncpacpa.com,www.susanjacksoncpacpa.com,CPA Firms,541211,3715002,11,18,2.9,95,2.6,116,24,88,14.2,1045543,3.4195308726214098,78.14
firm_0263,First Choice Financial Advisors,Jason Green,52,5188 First St,Coconut Grove,FL,33133,Miami,(274) 642-7350,info@firstchoicefinacpa.com,www.firstchoicefinacpa.com,Forensic Accounting,541211,5086707,29,14,3.8,59,3.8,104,17,88,14.2,899294,3.8758355306946313,78.14
firm_0057,Trusted Business Services,Andrew Nelson,41,5347 Business Blvd,Framingham,MA,01701,Boston,(755) 333-7673,info@trustedbusiness.com,www.trustedbusiness.com,Forensic Accounting,541211,6919730,34,33,3.4,112,3.6,96,37,79,13.2,2286268,4.001414812547292,78.09
firm_0058,Professional Company,Dorothy Martinez,68,2057 Oak Ave,Framingham,MA,01701,Boston,(708) 787-8115,info@professionalcomtax.com,www.professionalcomtax.com,Forensic Accounting,541211,6990206,44,4,4.8,78,4.5,57,48,79,13.2,1911032,4.011654516265681,78.09
firm_0314,Advanced Group,Frank Moore,70,7807 Oak Way,Coral Gables,FL,33145,Miami,(732) 946-1066,info@advancedgrouptax.com,www.advancedgrouptax.com,Bookkeeping Services,541219,4380171,25,9,3.3,27,3.5,47,53,86,13.1,1471592,3.501187348044563,78.07
firm_0074,Family Advisory Services,Helen Green,49,116 Business Ave,Boston,MA,02114,Boston,(930) 343-8499,info@familyadvisorys.com,www.familyadvisorys.com,Tax Preparation,541213,2989891,15,8,4.8,146,4.9,124,0,87,15.9,1033055,2.5112940251635694,78.05
firm_0325,Susan Thomas CPA,Angela Sanchez,53,9572 Park Way,Miami Beach,FL,33149,Miami,(855) 299-7215,info@susanthomascpacpa.com,www.susanthomascpacpa.com,Tax Preparation,541213,8171490,25,15,3.9,43,3.6,57,22,87,16.2,2059185,2.7138006201481337,78.05
firm_0533,Midtown Specialists,Deborah Thomas,64,7667 Commerce St,Tampa,FL,33613,Tampa,(292) 261-5821,info@midtownspecialicpa.com,,Forensic Accounting,541211,2423289,13,27,4.2,10,4.3,6,68,79,13.1,435848,4.467736179551748,78.02000000000001
firm_0139,Susan Thomas Tax Services,Karen Carter,53,7508 Third Ave,Financial District,MA,02110,Boston,(846) 511-9228,info@susanthomastaxs.com,,Bookkeeping Services,541219,8550307,30,20,4.0,4,4.2,5,51,93,21.4,1620826,3.499815553648809,77.95
firm_0170,Hills Firm,Scott Walker,60,5384 Park Ave,Worcester,MA,01602,Worcester,(930) 347-7279,info@hillsfirm.com,,Bookkeeping Services,541219,2944033,10,35,4.1,5,4.3,7,79,71,10.4,507305,2.978445643718594,77.93
firm_0276,Deborah Hall Accounting,Jeffrey Sanchez,61,8511 Commerce Way,Kendall,FL,33143,Miami,(345) 546-8896,info@deborahhallaccocpa.com,,Forensic Accounting,541211,4446552,10,26,3.8,28,3.6,48,61,76,13.6,1364801,3.9227023400012535,77.92
firm_0279,Central Consulting,Amy Davis,55,7214 First Dr,Kendall,FL,33143,Miami,(224) 253-3256,info@centralconsultitax.com,www.centralconsultitax.com,Estate Planning,541211,6191546,33,20,3.2,36,3.2,52,37,76,13.6,1399817,3.743002098980529,77.92
firm_0043,South Business Services,Helen Baker,41,3059 Third Ave,Lexington,MA,02420,Boston,(762) 308-7794,info@southbusinesssecpa.com,www.southbusinesssecpa.com,Bookkeeping Services,541219,3145283,15,11,2.8,31,2.7,35,10,96,12.1,754160,2.659845895489637,77.87
firm_0247,Trusted LLC,Timothy Allen,49,2667 First Ave,Miami Beach,FL,33139,Miami,(807) 752-2509,info@trustedllc.com,www.trustedllc.com,Bookkeeping Services,541219,3835852,19,36,3.4,13,3.3,18,40,85,15.7,1045518,3.3489805383893265,77.75
firm_0675,Pinnacle LLC,Matthew Williams,70,3670 Commerce Blvd,Fort Myers,FL,33901,Fort Myers,(833) 229-9495,info@pinnaclellc.com,www.pinnaclellc.com,Payroll Services,541214,2970597,16,27,2.5,19,2.6,24,69,74,10.9,1015311,3.455914728961518,77.73
firm_0504,Strategic Solutions,Jeffrey Lee,48,6557 First St,Tampa,FL,33609,Tampa,(909) 572-1334,info@strategicsoluticpa.com,www.strategicsoluticpa.com,CPA Firms,541211,7270078,32,14,3.8,123,3.5,122,14,85,14.2,1475392,3.791954680705108,77.69
firm_0373,Coastal Financial Advisors,Sandra Wilson,45,4948 Second Blvd,North Miami Beach,FL,33161,Miami,(964) 840-7819,info@coastalfinancia.com,www.coastalfinancia.com,CPA Firms,541211,4991995,17,11,3.6,106,3.4,147,20,73,12.4,1322840,3.0958806768524645,77.63
firm_0069,Bay Area Tax Advisors,William Mitchell,51,696 Business Ave,Boston,MA,02101,Boston,(402) 463-8547,info@bayareataxadvistax.com,www.bayareataxadvistax.com,Bookkeeping Services,541219,8976496,38,14,3.7,78,4.0,67,26,84,18.4,2866940,2.808801055787947,77.6
firm_0569,Gary Smith CPAs,Donna Hernandez,65,7550 Business St,Fort Lauderdale,FL,33301,Fort Lauderdale,(991) 492-3944,info@garysmithcpastax.com,www.garysmithcpastax.com,Estate Planning,541211,6316816,17,38,2.9,10,2.8,6,65,81,13.4,1315143,3.509774505892392,77.53
firm_0559,Park Advisory Services,Kenneth Miller,44,9655 First Ave,Jacksonville,FL,32259,Jacksonville,(511) 617-4970,info@parkadvisorysertax.com,www.parkadvisorysertax.com,Payroll Services,541214,3969230,22,10,3.0,41,2.9,53,24,86,13.7,1286246,3.722598371734597,77.49
firm_0560,Professional Group,Jason Rodriguez,50,455 Commerce Blvd,Jacksonville,FL,32259,Jacksonville,(846) 632-3708,info@professionalgrotax.com,www.professionalgrotax.com,Tax Preparation,541213,6003286,31,10,3.8,71,3.8,126,16,86,13.7,1350432,2.3066753056978353,77.49
firm_0562,Premier Financial Advisors,Kevin Anderson,44,6704 First Ave,Jacksonville,FL,32259,Jacksonville,(667) 593-1076,info@premierfinanciatax.com,www.premierfinanciatax.com,Payroll Services,541214,3335851,15,8,4.3,88,4.6,69,1,86,13.7,786433,4.1417848298522735,77.49
firm_0347,Anthony Baker CPAs,Michael Williams,53,4958 Second St,Palmetto Bay,FL,33157,Miami,(283) 487-9390,info@anthonybakercpa.com,www.anthonybakercpa.com,Payroll Services,541214,8031053,43,21,3.6,55,3.8,37,28,91,12.6,1340018,3.8668544568988144,77.47
firm_0251,Joseph Lewis CPAs,Thomas Thompson,46,6583 Third Ave,Pinecrest,FL,33156,Miami,(580) 919-1988,info@josephlewiscpas.com,www.josephlewiscpas.com,Estate Planning,541211,8188961,27,15,3.6,121,3.8,153,19,94,11.8,2807049,3.538636871095908,77.36
firm_0252,Valley Associates,Betty Taylor,38,7309 Park Ave,Pinecrest,FL,33156,Miami,(389) 332-3672,info@valleyassociatetax.com,www.valleyassociatetax.com,Tax Preparation,541213,5151074,36,10,3.6,138,3.4,238,19,94,11.8,1513694,2.5591477517629264,77.36
firm_0253,Quality Bookkeeping,Susan Jones,49,1082 Second Ave,Pinecrest,FL,33156,Miami,(887) 356-9651,info@qualitybookkeeptax.com,www.qualitybookkeeptax.com,CPA Firms,541211,5436982,16,27,4.8,5,4.6,5,28,94,11.8,923208,3.5188560318761644,77.36
firm_0425,Brian Johnson CPAs,Thomas Davis,51,391 Park Dr,Orlando,FL,32804,Orlando,(886) 792-7400,info@brianjohnsoncpacpa.com,,Tax Preparation,541213,2004938,24,40,3.6,28,3.5,34,50,76,12.8,368668,2.4819192993479198,77.36
firm_0025,Metro Company,Ronald Scott,63,4951 Park Ave,Boston,MA,02215,Boston,(262) 536-6898,info@metrocompanycpa.com,www.metrocompanycpa.com,Estate Planning,541211,3467579,11,6,4.7,2,4.6,2,40,85,13.7,871784,3.4398223881359407,77.34
firm_0030,Robert Davis Tax Services,Joseph Brown,42,298 Business Way,Boston,MA,02215,Boston,(624) 555-5894,info@robertdavistaxstax.com,www.robertdavistaxstax.com,Tax Preparation,541213,5653067,22,14,3.8,22,3.6,18,19,85,13.7,1720873,2.6195928552177516,77.34
firm_0385,Scott Jackson CPAs,Kenneth Lee,53,8658 Main St,North Miami Beach,FL,33162,Miami,(550) 687-3818,info@scottjacksoncpa.com,www.scottjacksoncpa.com,Tax Preparation,541213,7248004,41,35,2.7,33,2.9,28,39,75,12.8,1720579,3.1319217661451795,77.21000000000001
firm_0258,Legacy Specialists,Richard Lewis,52,9900 Third St,Coconut Grove,FL,33133,Miami,(347) 646-3675,info@legacyspecialistax.com,,Bookkeeping Services,541219,8946872,45,36,4.7,3,4.7,2,55,88,14.2,2196157,2.7955094865382133,77.14
firm_0264,Elite LLC,Ruth Young,73,7673 Business Dr,Coconut Grove,FL,33133,Miami,(916) 353-8197,info@elitellc.com,,Estate Planning,541211,4949558,17,4,4.3,28,4.6,50,66,88,14.2,1221883,4.317993612386259,77.14
firm_0459,Community Advisory Services,Michelle Campbell,39,8275 Main St,Orlando,FL,32810,Orlando,(977) 542-4878,info@communityadvisocpa.com,,Forensic Accounting,541211,4214436,19,28,4.7,21,4.4,37,45,71,12.1,898906,4.460380602340091,77.12
firm_0310,Crown Professional Corporation,Karen Lopez,38,6971 Second Blvd,Coral Gables,FL,33145,Miami,(748) 777-8735,info@crownprofession.com,www.crownprofession.com,Payroll Services,541214,1813066,8,12,3.1,79,2.9,133,21,86,13.1,485284,3.814813387745233,77.07
firm_0490,Professional Corporation,Jose Mitchell,36,8413 Oak Ave,Tampa,FL,33647,Tampa,(873) 893-8598,info@professionalcorcpa.com,www.professionalcorcpa.com,Payroll Services,541214,5426046,39,22,2.7,41,2.7,65,34,76,12.1,1329084,4.033035257445257,76.87
firm_0502,Nancy White Accounting,David Clark,36,7308 Business St,Tampa,FL,33607,Tampa,(655) 420-2096,info@nancywhiteaccoucpa.com,www.nancywhiteaccoucpa.com,Bookkeeping Services,541219,3134902,20,9,5.0,69,4.9,111,3,81,13.8,488344,3.086506236486127,76.81
firm_0509,Capital Tax Advisors,Jose Williams,58,7701 Second Dr,Tampa,FL,33609,Tampa,(769) 556-9331,info@capitaltaxadvistax.com,,CPA Firms,541211,8570115,32,30,4.8,19,4.6,12,63,85,14.2,2907538,3.1310597053114484,76.69
firm_0331,Harbor Associates,David Wright,40,9160 First Way,Bal Harbour,FL,33154,Miami,(357) 642-6111,info@harborassociate.com,www.harborassociate.com,Bookkeeping Services,541219,9551957,40,17,3.8,34,3.8,57,20,96,10.4,2368912,2.9947491819143597,76.68
firm_0645,North Group,Richard Hall,36,7078 Main St,Gainesville,FL,32601,Gainesville,(200) 703-1539,info@northgroupcpa.com,www.northgroupcpa.com,Tax Preparation,541213,3984607,23,22,4.0,4,3.9,2,25,69,11.9,775931,2.6935463372330872,76.68
firm_0081,Paul Clark CPAs,Donna Martin,38,4394 Main Dr,Cambridge,MA,02138,Boston,(992) 574-3017,info@paulclarkcpastax.com,,CPA Firms,541211,4941552,20,34,3.7,28,3.7,39,44,91,15.8,1228291,3.4801415006791965,76.65
firm_0085,Anthony Jackson Accounting,Kenneth Smith,75,1692 Third Way,Cambridge,MA,02138,Boston,(853) 621-6696,info@anthonyjacksona.com,www.anthonyjacksona.com,Payroll Services,541214,6463233,39,6,2.8,26,3.1,35,51,91,15.8,1526766,3.7162115037954537,76.65
firm_0303,Premier Advisory Services,Deborah Campbell,46,6180 Business St,Coral Gables,FL,33144,Miami,(284) 732-1328,info@premieradvisorytax.com,www.premieradvisorytax.com,Forensic Accounting,541211,1849536,8,38,2.6,25,2.8,40,27,84,12.8,592614,4.180186538452109,76.56
firm_0304,Hills CPA,Gary Garcia,48,3162 Main Blvd,Coral Gables,FL,33144,Miami,(755) 504-9073,info@hillscpacpa.com,,Payroll Services,541214,6600313,42,14,4.2,22,4.3,15,31,84,12.8,1085294,3.6698060589504697,76.56
firm_0579,William Taylor Accounting,Ashley Davis,59,829 Park Dr,Fort Lauderdale,FL,33308,Fort Lauderdale,(366) 599-6670,info@williamtayloractax.com,www.williamtayloractax.com,Bookkeeping Services,541219,2313905,13,8,4.8,47,5.0,30,27,87,12.1,797987,3.144992565600613,76.52
firm_0585,Ridge Accounting,Thomas White,37,4413 Park Way,Fort Lauderdale,FL,33316,Fort Lauderdale,(653) 807-6747,info@ridgeaccountingcpa.com,,Estate Planning,541211,1951390,15,40,4.7,5,4.6,4,54,75,11.8,499281,3.7103494745367294,76.50999999999999
firm_0417,Ridge Company,Carol Mitchell,38,7197 Park Ave,Orlando,FL,32835,Orlando,(450) 788-9206,info@ridgecompany.com,www.ridgecompany.com,Payroll Services,541214,1915029,15,16,4.1,12,4.2,20,16,71,11.2,516063,3.682460977111046,76.49
firm_0609,Strategic Audit Services,Nancy King,52,6680 Second Blvd,Wellington,FL,33414,West Palm Beach,(451) 809-7491,info@strategicauditstax.com,,Payroll Services,541214,6306962,38,40,4.7,28,4.9,26,49,90,11.4,1343852,4.096231981335709,76.47999999999999
firm_0612,Stephen Garcia Accounting,Frank Gonzalez,55,9978 Business Ave,Wellington,FL,33414,West Palm Beach,(407) 401-6822,info@stephengarciaaccpa.com,www.stephengarciaaccpa.com,Payroll Services,541214,2939861,19,6,4.1,81,4.2,143,23,90,11.4,744038,3.5198535049431223,76.47999999999999
firm_0614,Elite Bookkeeping,Scott Rivera,39,3553 Oak Way,Wellington,FL,33414,West Palm Beach,(661) 914-5284,info@elitebookkeepintax.com,www.elitebookkeepintax.com,CPA Firms,541211,2803772,21,10,3.0,87,3.2,90,15,90,11.4,772186,3.3075294518912215,76.47999999999999
firm_0353,Capital Associates,Michael Jones,36,9208 Second St,Palmetto Bay,FL,33157,Miami,(423) 270-7825,info@capitalassociatcpa.com,,Tax Preparation,541213,2342229,25,37,2.8,30,2.9,41,55,91,12.6,470938,2.356534288483436,76.47
firm_0436,Quality Tax Services,Gary Williams,42,1947 Second Ave,Orlando,FL,32807,Orlando,(755) 454-8729,info@qualitytaxservitax.com,www.qualitytaxservitax.com,Payroll Services,541214,5874838,37,35,2.9,136,3.0,220,38,72,12.3,2028692,3.6127725359629173,76.41
firm_0254,Legacy Group,Larry Moore,50,9841 Main Way,Pinecrest,FL,33156,Miami,(914) 607-3457,info@legacygroup.com,www.legacygroup.com,Estate Planning,541211,677507,3,36,3.7,129,3.6,147,35,94,11.8,228063,3.595184783044747,76.36
firm_0666,Harbor Bookkeeping,Gary Garcia,64,1841 Third Ave,Cape Coral,FL,33904,Cape Coral,(889) 695-3972,info@harborbookkeepitax.com,,Forensic Accounting,541211,5010253,41,32,4.4,5,4.2,6,72,76,11.3,1341652,4.492068289334359,76.31
firm_0154,Gary Nelson Accounting,Amy Martin,49,7892 Elm St,Somerville,MA,02144,Boston,(892) 679-4532,info@garynelsonaccou.com,,Tax Preparation,541213,6313054,19,38,4.0,10,4.2,13,50,82,14.6,1765347,2.948778772686915,76.3
firm_0156,Matthew Hernandez Tax Services,James Gonzalez,66,8676 Commerce Dr,Somerville,MA,02144,Boston,(354) 287-3435,info@matthewhernandecpa.com,,CPA Firms,541211,6184902,19,39,2.5,22,2.4,18,88,82,14.6,1330188,3.0975067930765032,76.3
firm_0319,Brian Brown & Associates,Frank Thompson,53,71 Third Blvd,Coral Gables,FL,33146,Miami,(287) 869-1591,info@brianbrownandascpa.com,,CPA Firms,541211,1361921,15,30,2.8,27,2.6,34,53,89,12.7,325907,3.580875449403316,76.24000000000001
firm_0286,Coastal Business Services,Jeffrey Allen,54,8768 Business Ave,Homestead,FL,33176,Miami,(979) 521-6193,info@coastalbusinesscpa.com,www.coastalbusinesscpa.com,Forensic Accounting,541211,5966182,45,30,3.5,70,3.3,58,42,64,9.4,1838549,4.126101581037753,76.18
firm_0060,Joseph Ramirez & Associates,James Harris,39,3811 Business St,Framingham,MA,01701,Boston,(560) 639-7414,info@josephramirezan.com,www.josephramirezan.com,Tax Preparation,541213,5201434,30,21,3.8,144,3.7,153,22,79,13.2,990744,2.8945211618356543,76.09
firm_0061,Uptown Partners,Amy Lee,42,3926 First Blvd,Framingham,MA,01701,Boston,(824) 471-3753,info@uptownpartnerscpa.com,www.uptownpartnerscpa.com,Tax Preparation,541213,2844539,16,8,4.6,28,4.8,18,11,79,13.2,824279,2.56218317902987,76.09
firm_0128,Community Business Services,Ronald Scott,45,711 First Blvd,Downtown,MA,02109,Boston,(740) 849-5196,info@communitybusinetax.com,,Payroll Services,541214,1809851,7,19,4.1,10,4.3,16,35,87,19.1,412307,3.977936100843549,76.05
firm_0323,Midtown Financial Services,Anthony Smith,46,773 Oak Way,Miami Beach,FL,33149,Miami,(843) 459-2940,info@midtownfinanciacpa.com,,Bookkeeping Services,541219,2594725,23,13,3.8,25,4.0,28,40,87,16.2,863430,3.395995463114716,76.05
firm_0528,Frank Young CPAs,Robert Hill,65,8194 Second Way,Tampa,FL,33613,Tampa,(774) 878-1807,info@frankyoungcpastax.com,,Payroll Services,541214,4846183,10,33,3.9,12,3.8,21,86,79,13.1,1092109,3.5158072857033322,76.02000000000001
firm_0141,Susan Wright CPA,Joseph Smith,69,168 First Dr,Financial District,MA,02110,Boston,(680) 506-1307,info@susanwrightcpacpa.com,,Forensic Accounting,541211,3397213,15,23,3.1,17,3.2,29,84,93,21.4,1008581,3.9414659730284587,75.95
firm_0017,First Choice Group,Anthony Sanchez,65,8527 Third Dr,Boston,MA,02118,Boston,(228) 406-7774,info@firstchoicegroucpa.com,www.firstchoicegroucpa.com,Bookkeeping Services,541219,8528830,21,5,4.8,80,4.9,136,46,73,11.4,2500002,3.160204111781688,75.93
firm_0051,Professional Tax Preparation,Betty Clark,52,8505 Main Way,Weston,MA,02493,Boston,(489) 453-2228,info@professionaltaxcpa.com,www.professionaltaxcpa.com,Estate Planning,541211,4529996,22,25,2.7,104,2.6,120,28,98,8.9,1260573,3.918197023404549,75.93
firm_0171,Bay Area CPAs,Deborah Mitchell,49,8766 Park Dr,Worcester,MA,01602,Worcester,(676) 919-1929,info@bayareacpastax.com,www.bayareacpastax.com,Tax Preparation,541213,1422392,15,29,3.7,75,3.8,84,26,71,10.4,300938,3.0125924787542155,75.93
firm_0273,Mark Flores CPAs,Kimberly Anderson,39,4020 Business Blvd,Kendall,FL,33143,Miami,(345) 339-8656,info@markflorescpas.com,www.markflorescpas.com,Payroll Services,541214,3322197,15,8,4.7,108,4.8,69,15,76,13.6,809793,4.12170804659495,75.92
firm_0277,Uptown Firm,Karen Martinez,43,5300 Second Blvd,Kendall,FL,33143,Miami,(475) 639-2230,info@uptownfirmtax.com,www.uptownfirmtax.com,CPA Firms,541211,3042074,21,7,4.7,81,4.8,123,10,76,13.6,593626,3.196019515244209,75.92
firm_0233,Strategic LLC,Betty Davis,36,2854 Second St,Coral Gables,FL,33134,Miami,(883) 697-2076,info@strategicllc.com,www.strategicllc.com,Tax Preparation,541213,1774244,11,34,2.9,114,2.7,99,25,82,12.3,373109,2.5000736118978533,75.91
firm_0602,Crown Solutions,Gary Williams,55,5077 Business Ave,Palm Beach,FL,33480,West Palm Beach,(534) 493-5477,info@crownsolutionscpa.com,www.crownsolutionscpa.com,Tax Preparation,541213,4207812,19,7,4.5,39,4.3,62,19,96,9.3,867587,3.1774961338744014,75.91
firm_0606,Family Advisory Services,Deborah Roberts,39,4308 Park St,Palm Beach,FL,33480,West Palm Beach,(840) 761-7767,info@familyadvisoryscpa.com,www.familyadvisoryscpa.com,Tax Preparation,541213,8167314,28,23,3.8,105,4.0,151,20,96,9.3,1663041,2.976026655053392,75.91
firm_0041,Advanced Bookkeeping,Scott Sanchez,42,7332 Commerce Dr,Lexington,MA,02420,Boston,(879) 744-9937,info@advancedbookkee.com,www.advancedbookkee.com,Tax Preparation,541213,545791,5,10,3.9,94,3.7,89,25,96,12.1,125414,2.50893787898218,75.87
firm_0047,Park Business Services,Mark Harris,71,5841 Oak Ave,Lexington,MA,02420,Boston,(897) 797-3658,info@parkbusinessser.com,www.parkbusinessser.com,Payroll Services,541214,6433239,44,9,2.9,82,3.1,126,51,96,12.1,1587253,3.35972183079594,75.87
firm_0048,Thomas Taylor Tax Services,Michelle Anderson,50,1504 Elm Dr,Lexington,MA,02420,Boston,(353) 396-6441,info@thomastaylortaxtax.com,,Payroll Services,541214,2529699,18,12,4.9,5,4.8,7,40,96,12.1,628095,4.104597427844655,75.87
firm_0470,Frank Miller & Associates,Sharon Lewis,66,2145 Business Way,Tampa,FL,33602,Tampa,(434) 704-4555,info@frankmillerandacpa.com,,Estate Planning,541211,8562193,19,37,3.0,24,2.8,30,75,79,14.8,2534961,3.4987139545211186,75.85
firm_0208,Regional Advisory Services,Kevin Flores,51,9479 Second Ave,Springfield,MA,01118,Springfield,(840) 353-8988,info@regionaladvisortax.com,www.regionaladvisortax.com,CPA Firms,541211,6143120,30,25,4.5,137,4.7,229,29,63,9.1,1637925,3.708461604373679,75.82
firm_0010,Sandra Sanchez & Associates,Lisa Lee,36,6082 Second St,Boston,MA,02116,Boston,(913) 265-6255,info@sandrasanchezantax.com,www.sandrasanchezantax.com,Estate Planning,541211,7149587,42,37,3.3,92,3.6,109,26,92,16.8,2387475,3.9999834035662003,75.8
firm_0015,Timothy Allen & Associates,Brian Harris,42,358 Main Way,Boston,MA,02116,Boston,(552) 666-6095,info@timothyallenandtax.com,www.timothyallenandtax.com,Bookkeeping Services,541219,7160844,37,7,4.7,32,5.0,51,2,92,16.8,2223541,2.9942051428592595,75.8
firm_0433,Michael Martin Tax Services,Ruth Sanchez,66,7704 Park Way,Orlando,FL,32806,Orlando,(844) 317-9250,info@michaelmartintacpa.com,,Forensic Accounting,541211,6348544,45,32,5.0,13,5.0,17,79,69,11.9,1126170,4.099581097702312,75.68
firm_0642,Community Business Services,Edward Rivera,58,1323 Elm Dr,Gainesville,FL,32601,Gainesville,(202) 718-4704,info@communitybusine.com,,Forensic Accounting,541211,4252297,15,23,3.5,24,3.6,18,56,69,11.9,697138,4.163793387233517,75.68
firm_0266,Jeffrey Hill Tax Services,Betty Martin,44,8790 Third Ave,Brickell,FL,33131,Miami,(970) 579-5240,info@jeffreyhilltaxscpa.com,www.jeffreyhilltaxscpa.com,Payroll Services,541214,9034061,45,21,2.9,125,3.1,113,29,91,17.3,2393254,3.8081291291935013,75.65
firm_0268,Park CPAs,Matthew Jackson,74,5765 Elm Ave,Brickell,FL,33131,Miami,(413) 606-3722,info@parkcpas.com,www.parkcpas.com,Payroll Services,541214,1214914,8,3,3.2,96,3.2,78,42,91,17.3,199699,3.4768788671883586,75.65
firm_0269,Grove Tax Advisors,Edward Martinez,62,6060 Second St,Brickell,FL,33131,Miami,(383) 684-1001,info@grovetaxadvisorcpa.com,,Estate Planning,541211,9957437,35,35,3.9,3,3.7,4,76,91,17.3,2999270,4.2939793223147085,75.65
firm_0270,Advanced Group,Michael Martin,66,5262 First St,Brickell,FL,33131,Miami,(449) 639-9183,info@advancedgroup.com,www.advancedgroup.com,Tax Preparation,541213,4753061,14,6,2.8,56,2.6,52,37,91,17.3,1436671,2.9657192415333267,75.65
firm_0217,Metro Audit Services,Matthew Wilson,70,3807 Third Blvd,Lowell,MA,01854,Lowell,(742) 790-2054,info@metroauditservitax.com,,Forensic Accounting,541211,8165539,40,32,4.3,6,4.1,8,100,72,11.2,2139659,4.623259085407049,75.63999999999999
firm_0220,Quality Group,Eric Lopez,70,8364 Elm St,Lowell,MA,01854,Lowell,(392) 300-7805,info@qualitygroup.com,,Payroll Services,541214,9052090,31,25,4.1,19,3.9,25,88,72,11.2,1858491,3.6861400899633465,75.63999999999999
firm_0222,Bay Area Solutions,Paul Smith,65,7158 Main St,Lowell,MA,01854,Lowell,(753) 682-8763,info@bayareasolutioncpa.com,,Payroll Services,541214,5599347,25,16,4.7,10,4.5,10,77,72,11.2,1670431,3.4890995112792975,75.63999999999999
firm_0224,Pinnacle Business Services,Frank Jackson,72,3767 First Blvd,Lowell,MA,01854,Lowell,(209) 470-8137,info@pinnaclebusines.com,,Tax Preparation,541213,5265010,22,25,3.9,25,4.2,31,83,72,11.2,1558895,3.068967202590561,75.63999999999999
firm_0299,East Specialists,Mark Clark,57,5796 Oak St,Coral Gables,FL,33144,Miami,(836) 931-7233,info@eastspecialiststax.com,,Payroll Services,541214,5755770,40,14,4.0,13,4.2,17,54,84,12.8,1110211,3.590120175504143,75.56
firm_0577,Hills Audit Services,Betty Harris,66,2843 Elm Blvd,Fort Lauderdale,FL,33308,Fort Lauderdale,(972) 784-1254,info@hillsauditservicpa.com,,Forensic Accounting,541211,6632749,41,22,2.6,28,2.8,32,74,87,12.1,1965245,4.699940320515046,75.52
firm_0578,West Bookkeeping,Stephen Ramirez,40,6890 Oak St,Fort Lauderdale,FL,33308,Fort Lauderdale,(349) 668-5276,info@westbookkeeping.com,,Payroll Services,541214,9266677,16,28,3.8,27,4.0,19,50,87,12.1,1456708,3.3645978301951094,75.52
